,year,artist,song,points,duration
3302,1991,Extreme,More Than Words,3533,334.106
3303,1991,Natural Selection,Do Anything,3548,177.428
3304,1991,Hi-Five,I Like The Way (The Kissing Game),3580,348.773
3305,1991,Karyn White,Romantic,3597,132.63
3306,1991,Color Me Badd,"I Wanna Sex You Up (From ""New Jack City"")",3612,236.946
3307,1991,EMF,Unbelievable,3613,209.813
3308,1991,Scorpions,Wind Of Change,3633,312.36
3309,1991,Jesus Jones,"Right Here, Right Now",3642,189.293
3310,1991,Timmy T.,One More Try,3656,353.36
3311,1991,Mariah Carey,Emotions,3670,131.213
3312,1991,Amy Grant,Baby Baby,3692,142.417
3313,1991,Firehouse,Love Of A Lifetime,3720,286.573
3314,1991,The Escape Club,I'll Be There,3722,194.386
3315,1991,Another Bad Creation,Iesha,3735,261.906
3316,1991,Extreme,Hole Hearted,3738,219.289
3317,1991,Tara Kemp,Hold You Tight,3740,175.133
3318,1991,Color Me Badd,I Adore Mi Amor,3744,289.2
3319,1991,Marky Mark & The Funky Bunch Featuring Loleatta Holloway,Good Vibrations,3746,219.026
3320,1991,Paula Abdul,Rush Rush,3767,292.933
3321,1991,UB40,Here I Am (Come And Take Me),3802,242.093
3322,1991,Heavy D & The Boyz,Now That We Found Love,3811,258.2
3323,1991,Bryan Adams,Can't Stop This Thing We Started,3814,269.133
3324,1991,R.E.M.,Losing My Religion,3816,268.426
3325,1991,Cathy Dennis,Touch Me (All Night Long),3816,249.52
3326,1991,Salt-N-Pepa,Do You Want Me,3818,232.266
3327,1991,Mariah Carey,Someday,3818,183.44
3328,1991,Tevin Campbell,Round And Round,3829,265.893
3329,1991,Roxette,Joyride,3835,212.945
3330,1991,C+C Music Factory/F. Williams,Here We Go,3838,209.777
3331,1991,Naughty By Nature,O.P.P.,3842,271.066
3332,1991,Bonnie Raitt,Something To Talk About,3848,204.352
3333,1991,Amy Grant,Every Heartbeat,3851,213.733
3334,1991,Metallica,Enter Sandman,3853,331.56
3335,1991,Londonbeat,I've Been Thinking About You,3854,317.933
3336,1991,Hi-Five,I Can't Wait Another Minute,3859,301.64
3337,1991,Mariah Carey,I Don't Wanna Cry,3870,288.826
3338,1991,Wilson Phillips,You're In Love,3875,71.8
3339,1991,Lenny Kravitz,It Ain't Over 'til It's Over,3892,242.64
3340,1991,Celine Dion,Where Does My Heart Beat Now,3909,272.866
3341,1991,Chesney Hawkes,The One And Only,3912,223.666
3342,1991,Whitney Houston,All The Man That I Need,3912,251.426
3343,1991,Tesla,Signs,3916,234.373
3344,1991,Tracie Spencer,This House,3918,216.666
3345,1991,Corina,Temptation,3926,244.197
3346,1991,Gloria Estefan,Coming Out Of The Dark,3931,173.851
3347,1991,Cathy Dennis,Too Many Walls,3934,265.8
3348,1991,Prince And The N.P.G.,Cream,3934,113.555
3349,1991,Tony Terry,With You,3935,252.12
3350,1991,Salt-N-Pepa,Let's Talk About Sex,3936,213.266
3351,1991,Roxette,Fading Like A Flower (Every Time You Leave),3938,230.68
3352,1991,Rod Stewart,Rhythm Of My Heart,3953,254.866
3353,1991,Rick Astley,Cry For Help,3954,200.066
3354,1991,Boyz II Men,It's So Hard To Say Goodbye To Yesterday,3961,168.626
3355,1991,C+C Music Factory,Gonna Make You Sweat (Everybody Dance Now),3963,244.093
3356,1991,Vanessa Williams,Running Back To You,3963,171.549
3357,1991,Michael W. Smith,Place In This World,3967,240.173
3358,1991,Aaron Neville,Everybody Plays The Fool,3970,202.253
3359,1991,Luther Vandross,Power Of Love/Love Power,3984,402.413
3360,1991,D.J. Jazzy Jeff & The Fresh Prince,Summertime,3986,264.773
3361,1991,The KLF,3 A.M. Eternal,3998,308.031
3362,1991,Guns N' Roses,Don't Cry,4000,283.733
3363,1991,Michael Bolton,"Time, Love And Tenderness",4005,330.306
3364,1991,Divinyls,I Touch Myself,4008,227.64
3365,1991,Luther Vandross,Don't Want To Be A Fool,4009,275.133
3366,1991,Rhythm Syndicate,P.A.S.S.I.O.N.,4011,251.573
3367,1991,Seal,Crazy,4012,191.399
3368,1991,Roberta Flack With Maxi Priest,Set The Night To Music,4041,287.213
3369,1991,Steelheart,I'll Never Let You Go,4042,306.56
3370,1991,Marc Cohn,Walking In Memphis,4051,252.613
3371,1991,LL Cool J,Around The Way Girl,4055,248.493
3372,1991,Paula Abdul,The Promise Of A New Day,4057,272.893
3373,1991,C+C Music Factory,Things That Make You Go Hmmmm. . .,4068,322.333
3374,1991,Amy Grant,That's What Love Is For,4070,257.293
3375,1991,Chris Isaak,Wicked Game,4074,289.066
3376,1991,Styx,Show Me The Way,4077,243.266
3377,1991,Michael Bolton,Love Is A Wonderful Thing,4078,282.933
3378,1991,Michael Bolton,When A Man Loves A Woman,4089,173.866
3379,1991,Firehouse,Don't Treat Me Bad,4090,235.36
3380,1991,Queensryche,Silent Lucidity,4099,347.76
3381,1991,The Rude Boys,Written All Over Your Face,4099,160.56
3382,1991,Oleta Adams,Get Here,4101,276.733
3383,1991,Enigma,Sadeness Part 1,4101,283.293
3384,1991,Jesus Jones,Real Real Real,4116,188.76
3385,1991,Curtis Stigers,I Wonder Why,4130,141.386
3386,1991,Black Box,Strike It Up,4141,298.691
3387,1991,Rod Stewart,The Motown Song,4144,240.4
3388,1991,Tara Kemp,Piece Of My Heart,4147,253.333
3389,1991,Surface,The First Time,4167,240.091
3390,1991,Gerardo,Rico Suave,4171,291.666
3391,1991,P.M. Dawn,Set Adrift On Memory Bliss,4188,235.8
3392,1991,Another Bad Creation,Playground,4197,213.797
3393,1991,Voices That Care,Voices That Care,4205,285.0
3394,1991,Lisa Fischer,How Can I Ease The Pain,4206,319.88
3395,1991,The Rembrandts,"Just The Way It Is, Baby",4222,243.893
3396,1991,Paula Abdul,Blowing Kisses In The Wind,4230,120.0
3397,1991,R.E.M.,Shiny Happy People,4235,225.786
3398,1991,Natalie Cole,Unforgettable,4238,233.901
3399,1991,Nelson,More Than Ever,4261,161.112
3400,1992,Jon Secada,Just Another Day,2514,233.88
3401,1992,TLC,Baby-Baby-Baby,2796,315.04
3402,1992,Sir Mix-A-Lot,Baby Got Back,2882,262.826
3403,1992,En Vogue,My Lovin' (You're Never Gonna Get It),2930,281.613
3404,1992,Boyz II Men,"End Of The Road (From ""Boomerang"")",2943,172.8
3405,1992,Vanessa Williams,Save The Best For Last,3075,218.733
3406,1992,House Of Pain,Jump Around,3103,218.546
3407,1992,Eric Clapton,Tears In Heaven,3109,271.76
3408,1992,Red Hot Chili Peppers,Under The Bridge,3146,264.306
3409,1992,Billy Ray Cyrus,Achy Breaky Heart,3246,203.373
3410,1992,Tom Cochrane,Life Is A Highway,3281,276.32
3411,1992,Jodeci,Come & Talk To Me,3309,276.266
3412,1992,Kris Kross,Jump,3423,241.599
3413,1992,Patty Smyth,Sometimes Love Just Ain't Enough,3435,267.6
3414,1992,N2Deep,Back To The Hotel,3492,304.28
3415,1992,En Vogue,Giving Him Something He Can Feel,3515,235.706
3416,1992,Guns N' Roses,November Rain,3526,536.066
3417,1992,Mr. Big,To Be With You,3537,208.08
3418,1992,Celine Dion,If You Asked Me To,3544,234.36
3419,1992,Toad The Wet Sprocket,All I Want,3561,305.746
3420,1992,Joe Public,Live And Learn,3565,151.898
3421,1992,K.W.S.,Please Don't Go,3577,181.498
3422,1992,Atlantic Starr,Masterpiece,3579,181.714
3423,1992,Technotronic Featuring Ya Kid K,Move This,3599,296.986
3424,1992,Mint Condition,Breakin' My Heart (Pretty Brown Eyes),3606,356.96
3425,1992,Bobby Brown,Humpin' Around,3607,378.493
3426,1992,Michael Jackson,Remember The Time,3612,239.226
3427,1992,Shanice,I Love Your Smile,3617,257.973
3428,1992,Elton John,The One,3617,227.333
3429,1992,TLC,Ain't 2 Proud 2 Beg,3633,336.56
3430,1992,Sophie B. Hawkins,Damn I Wish I Was Your Lover,3642,323.266
3431,1992,Luther Vandross And Janet Jackson With BBD And Ralph Tresvant,The Best Things In Life Are Free,3654,276.066
3432,1992,Arrested Development,Tennessee,3654,293.293
3433,1992,Right Said Fred,I'm Too Sexy,3659,170.466
3434,1992,Arrested Development,People Everyday,3677,296.333
3435,1992,Snap!,Rhythm Is A Dancer,3709,332.229
3436,1992,Hi-Five,She's Playing Hard To Get,3710,276.573
3437,1992,Mariah Carey,Make It Happen,3722,312.12
3438,1992,Amy Grant,Good For Me,3730,210.133
3439,1992,Color Me Badd,All 4 Love,3736,211.493
3440,1992,P.M. Dawn,"I\'d Die Without You (From ""Boomerang"")",3759,172.8
3441,1992,Madonna,This Used To Be My Playground,3776,310.266
3442,1992,Genesis,I Can't Dance,3779,239.613
3443,1992,Shakespear's Sister,Stay,3788,240.706
3444,1992,Richard Marx,Hazard,3799,107.205
3445,1992,U2,One,3803,206.864
3446,1992,Mariah Carey,I'll Be There,3804,194.386
3447,1992,The Cover Girls,Wishing On A Star,3806,291.76
3448,1992,Mary J. Blige,Real Love,3808,189.293
3449,1992,Charles & Eddie,Would I Lie To You?,3830,279.6
3450,1992,CeCe Peniston,Keep On Walkin',3834,270.837
3451,1992,Bryan Adams,Do I Have To Say The Words?,3855,371.173
3452,1992,Def Leppard,Have You Ever Needed Someone So Bad,3857,324.026
3453,1992,Genesis,Hold On My Heart,3861,277.853
3454,1992,CeCe Peniston,Finally,3876,245.0
3455,1992,TLC,What About Your Friends,3895,293.6
3456,1992,Prince And The N.P.G.,Diamonds And Pearls,3896,285.266
3457,1992,Tevin Campbell,Tell Me What You Want Me To Do,3897,256.04
3458,1992,Bryan Adams,Thought I'd Died And Gone To Heaven,3906,348.4
3459,1992,Celine Dion And Peabo Bryson,Beauty And The Beast,3917,167.055
3460,1992,Queen,Bohemian Rhapsody,3921,354.32
3461,1992,Kathy Troccoli,Everything Changes,3925,238.426
3462,1992,Firehouse,When I Look Into Your Eyes,3937,239.866
3463,1992,Jade,"I Wanna Love You (From ""Class Act"")",3949,247.066
3464,1992,Richard Marx,Take This Heart,3962,225.28
3465,1992,The Cure,Friday I'm In Love,3970,214.4
3466,1992,George Michael,Too Funky,3974,224.933
3467,1992,The Heights,How Do You Talk To An Angel,3981,227.266
3468,1992,En Vogue,Free Your Mind,3990,293.105
3469,1992,Nirvana,Smells Like Teen Spirit,3993,301.92
3470,1992,Kris Kross,Warm It Up,4005,240.093
3471,1992,George Michael/Elton John,Don't Let The Sun Go Down On Me,4009,336.733
3472,1992,Annie Lennox,Walking On Broken Glass,4013,253.295
3473,1992,Michael Bolton,Missing You Now,4028,273.306
3474,1992,Michael Jackson,In The Closet,4037,390.573
3475,1992,Ugly Kid Joe,Everything About You,4041,260.2
3476,1992,Amy Grant,I Will Remember You,4052,291.4
3477,1992,Mr. Big,Just Take My Heart,4061,263.84
3478,1992,Color Me Badd,Slow Motion,4077,248.2
3479,1992,Boyz II Men,Uhh Ahh,4082,228.866
3480,1992,Saigon Kick,Love Is On The Way,4082,264.173
3481,1992,Color Me Badd,Thinkin' Back,4086,322.533
3482,1992,Lidell Townsell,Nu Nu,4107,114.645
3483,1992,CeCe Peniston,We Got A Love Thang,4113,328.8
3484,1992,Das EFX,They Want EFX,4120,221.4
3485,1992,The KLF Featuring Tammy Wynette,Justified And Ancient,4128,228.96
3486,1992,Wreckx-N-Effect,Rump Shaker,4152,312.36
3487,1992,Shai,If I Ever Fall In Love,4185,189.026
3488,1992,Genesis,Jesus He Knows Me,4199,245.24
3489,1992,Eric Clapton,Layla,4200,423.84
3490,1992,Def Leppard,Let's Get Rocked,4224,295.957
3491,1992,Jon Secada,Do You Believe In Us,4224,239.266
3492,1992,U2,Mysterious Ways,4226,243.586
3493,1992,Jody Watley,I'm The One You Need,4228,175.858
3494,1992,Karyn White,The Way I Feel About You,4230,275.466
3495,1992,Lionel Richie,Do It To Me,4233,213.933
3496,1992,Bobby Brown,Good Enough,4240,185.0
3497,1992,Peter Cetera,Restless Heart,4243,249.106
3498,1992,Color Me Badd,"Forever Love (From ""Mo\' Money"")",4248,186.453
3499,1992,Eddie Money,I'll Get By,4249,203.16
3500,1993,Tag Team,Whoomp! (There It Is),2331,225.266
3501,1993,Duice,Dazzey Duks,2671,244.866
3502,1993,Jade,Don't Walk Away,2677,216.373
3503,1993,UB40,"Can\'t Help Falling In Love (From ""Sliver"")",2906,173.174
3504,1993,Dr. Dre,"Nuthin\' But A ""G"" Thang",2986,237.573
3505,1993,SWV,Weak,3027,201.159
3506,1993,Silk,Freak Me,3109,274.533
3507,1993,Paperboy,Ditty,3134,129.607
3508,1993,Spin Doctors,Two Princes,3138,256.733
3509,1993,Robin S.,Show Me Love,3173,252.106
3510,1993,SWV,I'm So Into You,3229,278.333
3511,1993,Vanessa Williams/Brian McKnight,"Love Is (From ""Beverly Hills, 90210"")",3230,284.96
3512,1993,Janet Jackson,That's The Way Love Goes,3235,265.106
3513,1993,Mariah Carey,Dreamlover,3247,232.96
3514,1993,Snow,Informer,3250,268.91
3515,1993,Jodeci,Lately,3256,77.866
3516,1993,H-Town,Knockin' Da Boots,3257,330.945
3517,1993,Expose,I'll Never Get Over You (Getting Over Me),3281,230.933
3518,1993,Janet Jackson,If,3295,166.035
3519,1993,Soul Asylum,Runaway Train,3328,266.56
3520,1993,Billy Joel,The River Of Dreams,3363,247.626
3521,1993,Toni Braxton,Another Sad Love Song,3394,244.746
3522,1993,SWV,Right Here (Human Nature)/Downtown,3434,226.946
3523,1993,Shai,Comforter,3445,250.6
3524,1993,Shai,Baby I'm Yours,3455,152.613
3525,1993,Duran Duran,Come Undone,3471,256.519
3526,1993,Whitney Houston,"I\'m Every Woman (From ""The Bodyguard"")",3478,285.106
3527,1993,Arrested Development,Mr. Wendal,3495,247.506
3528,1993,Duran Duran,Ordinary World,3499,340.2
3529,1993,Naughty By Nature,Hip Hop Hooray,3519,267.266
3530,1993,P.M. Dawn,Looking Through Patient Eyes,3523,249.666
3531,1993,Peabo Bryson & Regina Belle,A Whole New World (Aladdin's Theme),3542,243.493
3532,1993,Tina Turner,"I Don\'t Wanna Fight (From ""What\'s Love Got To Do With It"")",3575,230.24
3533,1993,Rod Stewart,Have I Told You Lately,3577,260.385
3534,1993,Whitney Houston,I Have Nothing,3592,289.16
3535,1993,2Pac,I Get Around,3595,259.0
3536,1993,95 South,"Whoot, There It Is",3598,183.906
3537,1993,4 Non Blondes,What's Up?,3611,295.533
3538,1993,Aerosmith,Cryin',3634,173.008
3539,1993,Tony Toni Tone,If I Had No Loot,3638,241.466
3540,1993,Whitney Houston,I Will Always Love You,3674,271.093
3541,1993,Brian McKnight,One Last Cry,3707,295.357
3542,1993,The Proclaimers,I'm Gonna Be (500 Miles),3718,219.466
3543,1993,Inner Circle,Sweat (A La La La La Long),3750,227.067
3544,1993,Zhane,Hey Mr. D.J.,3770,252.4
3545,1993,Michael Jackson,Will You Be There,3772,352.893
3546,1993,Jon Secada,Angel,3785,175.802
3547,1993,Onyx,Slam,3795,218.333
3548,1993,Bon Jovi,Bed Of Roses,3800,394.4
3549,1993,Meat Loaf,I'd Do Anything For Love (But I Won't Do That),3817,316.466
3550,1993,Dr. Dre,Dre Day,3853,219.354
3551,1993,Boy Krazy,That's What Love Can Do,3854,257.513
3552,1993,Prince And The New Power Generation,7,3872,210.506
3553,1993,Ugly Kid Joe,Cat's In The Cradle,3876,222.951
3554,1993,Haddaway,What Is Love,3878,208.24
3555,1993,Ice Cube,It Was A Good Day,3882,260.0
3556,1993,Cypress Hill,Insane In The Brain,3893,208.266
3557,1993,Ace Of Base,All That She Wants,3898,211.213
3558,1993,Positive K,I Got A Man,3915,232.773
3559,1993,Xscape,Just Kickin' It,3923,204.173
3560,1993,Snap!,Rhythm Is A Dancer,3924,332.229
3561,1993,Jeremy Jordan,"The Right Kind Of Love (From ""Beverly Hills, 90210"")",3948,227.44
3562,1993,Captain Hollywood Project,More And More,3960,253.573
3563,1993,Madonna,Rain,3962,131.5
3564,1993,Rod Stewart,Reason To Believe,3978,119.666
3565,1993,Inner Circle,"Bad Boys (Theme From ""Cops"")",3979,229.374
3566,1993,Kenny G,Forever In Love,3983,299.493
3567,1993,Shai,If I Ever Fall In Love,4003,189.026
3568,1993,Green Jelly,Three Little Pigs,4007,189.789
3569,1993,Gin Blossoms,Hey Jealousy,4026,236.626
3570,1993,Joey Lawrence,Nothin' My Love Can't Fix,4026,243.266
3571,1993,Portrait,Here We Go Again!,4036,164.541
3572,1993,Digable Planets,Rebirth Of Slick (Cool Like Dat),4037,261.265
3573,1993,Def Leppard,"Two Steps Behind (From ""Last Action Hero"")",4041,251.0
3574,1993,Jazzy Jeff & The Fresh Prince,Boom! Shake The Room,4049,226.2
3575,1993,Blind Melon,No Rain,4077,217.106
3576,1993,Stereo MC's,Connected,4081,314.133
3577,1993,Aerosmith,Livin' On The Edge,4085,381.4
3578,1993,Sting,If I Ever Lose My Faith In You,4094,270.533
3579,1993,Tony Toni Tone,Anniversary,4112,271.2
3580,1993,Dino,Ooh Child,4113,162.693
3581,1993,Sting,Fields Of Gold,4131,222.12
3582,1993,Boyz II Men,"In The Still Of The Nite (From ""The Jacksons"")",4135,397.768
3583,1993,Shanice,"Saving Forever For You (From ""Beverly Hills, 90210"")",4137,268.733
3584,1993,Wreckx-N-Effect,Rump Shaker,4141,312.36
3585,1993,Tears For Fears,Break It Down Again,4144,271.533
3586,1993,Red Hot Chili Peppers,"Soul To Squeeze (From ""Coneheads"")",4150,289.533
3587,1993,Salt-N-Pepa,Shoop,4173,248.573
3588,1993,K7,Come Baby Come,4180,239.733
3589,1993,Janet Jackson,Again,4184,312.24
3590,1993,Jade,One Woman,4188,160.799
3591,1993,Bizarre Inc,I'm Gonna Get You,4190,170.683
3592,1993,"Big Daddy Kane Feat. Spinderella, L. Williams & K. Anderson",Very Special,4194,137.799
3593,1993,Mary J. Blige,Sweet Thing,4196,200.146
3594,1993,Taylor Dayne,Can't Get Enough Of Your Love,4199,274.0
3595,1993,Ice Cube Featuring Das EFX,Check Yo Self,4221,273.106
3596,1993,Celine Dion And Clive Griffin,"When I Fall In Love (From ""Sleepless In Seattle"")",4222,302.933
3597,1993,R. Kelly & Public Announcement,Dedicated,4228,178.733
3598,1993,Jon Secada,Do You Believe In Us,4229,239.266
3599,1993,Michael Jackson,Who Is It,4231,393.306
3600,1994,Ace Of Base,The Sign,1913,191.24
3601,1994,Ace Of Base,Don't Turn Around,2661,230.186
3602,1994,Melissa Etheridge,Come To My Window,2667,236.0
3603,1994,All-4-One,I Swear,2674,200.493
3604,1994,John Mellencamp With Me'Shell Ndegeocello,Wild Night,2685,213.6
3605,1994,Lisa Loeb & Nine Stories,"Stay (I Missed You) (From ""Reality Bites"")",2765,184.333
3606,1994,Toni Braxton,You Mean The World To Me,2814,296.4
3607,1994,Jon Secada,If You Go,2826,166.035
3608,1994,Celine Dion,The Power Of Love,2869,234.333
3609,1994,Babyface,When Can I See You,2917,218.093
3610,1994,Crystal Waters,100% Pure Love,2929,280.466
3611,1994,Salt-N-Pepa Featuring En Vogue,Whatta Man,2950,308.36
3612,1994,Big Mountain,"Baby I Love Your Way (From ""Reality Bites"")",3033,249.52
3613,1994,Madonna,"I\'ll Remember (From ""With Honors"")",3049,263.813
3614,1994,Prince,The Most Beautiful Girl In The World,3110,265.32
3615,1994,Richard Marx,Now And Forever,3113,214.826
3616,1994,Collective Soul,Shine,3122,306.04
3617,1994,Elton John,"Can You Feel The Love Tonight (From ""The Lion King"")",3143,177.786
3618,1994,R. Kelly,Bump N' Grind,3154,256.133
3619,1994,Boyz II Men,I'll Make Love To You,3206,236.773
3620,1994,Coolio,Fantastic Voyage,3270,334.44
3621,1994,Toni Braxton,Breathe Again,3273,269.173
3622,1994,Aaliyah,Back & Forth,3275,231.093
3623,1994,Mariah Carey,Without You/Never Forget You,3281,149.624
3624,1994,69 Boyz,Tootsee Roll,3299,261.36
3625,1994,Enigma,Return To Innocence,3304,255.466
3626,1994,Sheryl Crow,All I Wanna Do,3395,272.106
3627,1994,Immature,Never Lie,3440,138.666
3628,1994,Janet Jackson,"Any Time, Any Place/And On And On",3513,428.2
3629,1994,Warren G & Nate Dogg,"Regulate (From ""Above The Rim"")",3520,274.626
3630,1994,Crash Test Dummies,Mmm Mmm Mmm Mmm,3524,235.173
3631,1994,All-4-One,So Much In Love,3533,178.453
3632,1994,Gin Blossoms,Found Out About You,3539,233.4
3633,1994,Changing Faces,Stroke You Up,3550,216.546
3634,1994,Tevin Campbell,I'm Ready,3559,200.838
3635,1994,US3,Cantaloop (Flip Fantasia),3600,279.36
3636,1994,Beck,Loser,3631,235.0
3637,1994,Mariah Carey,Anytime You Need A Friend,3631,265.466
3638,1994,Real McCoy,Another Night,3637,236.933
3639,1994,Da Brat,Funkdafied,3645,185.933
3640,1994,Ace Of Base,All That She Wants,3678,211.213
3641,1994,Mariah Carey,Hero,3680,186.813
3642,1994,Aaron Hall,I Miss You,3683,227.24
3643,1994,Craig Mack,Flava In Ya Ear,3687,217.466
3644,1994,"10,000 Maniacs",Because The Night,3703,204.8
3645,1994,Janet Jackson,Because Of Love,3717,260.906
3646,1994,Erasure,Always,3759,223.746
3647,1994,Aerosmith,Crazy,3763,191.399
3648,1994,The 4 Seasons,"December 1963 (Oh, What A Night)",3778,197.146
3649,1994,Snoop Doggy Dogg,Gin And Juice,3798,211.866
3650,1994,Melissa Etheridge,I'm The Only One,3801,295.0
3651,1994,Bruce Springsteen,"Streets Of Philadelphia (From ""Philadelphia"")",3804,195.08
3652,1994,Warren G,This D.J.,3810,203.026
3653,1994,Bryan Adams/Rod Stewart/Sting,All For Love,3831,281.2
3654,1994,R. Kelly,Your Body's Callin',3846,277.493
3655,1994,Pretenders,I'll Stand By You,3848,240.76
3656,1994,Joshua Kadison,Beautiful In My Eyes,3868,249.493
3657,1994,Bryan Adams,Please Forgive Me,3883,355.64
3658,1994,Aaliyah,At Your Best (You Are Love),3897,291.4
3659,1994,SWV,"Anything (From ""Above The Rim"")",3919,274.626
3660,1994,Luther Vandross & Mariah Carey,Endless Love,3926,268.293
3661,1994,Seal,Prayer For The Dying,3929,330.266
3662,1994,Xscape,Understanding,3932,341.466
3663,1994,Zhane,Groove Thang,3945,235.0
3664,1994,Candlebox,Far Behind,3949,299.733
3665,1994,Ini Kamoze,"Here Comes The Hotstepper (From ""Ready To Wear"")",3986,253.779
3666,1994,Phil Collins,Everyday,3990,260.986
3667,1994,Meat Loaf,Rock And Roll Dreams Come Through,4003,350.866
3668,1994,Heavy D & The Boyz,Got Me Waiting,4011,271.466
3669,1994,General Public,"I\'ll Take You There (From ""Threesome"")",4037,196.826
3670,1994,Madonna,Secret,4047,133.331
3671,1994,Brandy,I Wanna Be Down,4047,291.666
3672,1994,Bon Jovi,Always,4055,223.746
3673,1994,Amy Grant,Lucky One,4059,240.466
3674,1994,Elton John,"Circle Of Life (From ""The Lion King"")",4064,239.146
3675,1994,Tim McGraw,Don't Take The Girl,4065,249.36
3676,1994,Ahmad,Back In The Day,4067,286.92
3677,1994,Ice Cube Featuring George Clinton,Bop Gun (One Nation),4068,287.08
3678,1994,Bonnie Raitt,Love Sneakin' Up On You,4072,221.626
3679,1994,Eternal,Stay,4075,240.706
3680,1994,Tom Petty And The Heartbreakers,Mary Jane's Last Dance,4086,273.6
3681,1994,Michael Bolton,Said I Loved You...But I Lied,4104,304.866
3682,1994,Aerosmith,Amazing,4111,209.2
3683,1994,Babyface,And Our Feelings,4116,342.36
3684,1994,Tevin Campbell,Always In My Heart,4129,338.28
3685,1994,R.E.M.,"What's The Frequency, Kenneth?",4135,241.16
3686,1994,Gloria Estefan,"Turn The Beat Around (From ""The Specialist"")",4139,219.306
3687,1994,Salt-N-Pepa,None Of Your Business,4158,213.173
3688,1994,The Notorious B.I.G.,Juicy/Unbelievable,4159,256.373
3689,1994,Jodeci,Cry For You,4161,209.8
3690,1994,Tevin Campbell,Can We Talk,4172,284.08
3691,1994,Jimmy Cliff,"I Can See Clearly Now (From ""Cool Runnings"")",4191,164.733
3692,1994,M.C. Hammer,Pumps And A Bump,4202,305.066
3693,1994,Richard Marx,The Way She Loves Me,4204,208.88
3694,1994,Bone Thugs-N-Harmony,Thuggish Ruggish Bone,4205,281.773
3695,1994,Ice Cube,You Know How We Do It,4206,232.773
3696,1994,12 Gauge,Dunkie Butt (Please Please Please),4210,232.0
3697,1994,Domino,Getto Jam,4214,259.279
3698,1994,Tim McGraw,Indian Outlaw,4216,182.12
3699,1994,The Cranberries,Linger,4220,274.706
3700,1995,Blues Traveler,Run-Around,2153,279.8
3701,1995,Dionne Farris,I Know,2320,133.829
3702,1995,TLC,Waterfalls,2632,279.506
3703,1995,Adina Howard,Freak Like Me,2757,253.613
3704,1995,All-4-One,I Can Love You Like That,2758,235.0
3705,1995,Hootie & The Blowfish,Hold My Hand,2806,225.3
3706,1995,Seal,Kiss From A Rose,2806,288.426
3707,1995,Hootie & The Blowfish,Let Her Cry,2810,318.533
3708,1995,Monica,Don't Take It Personal (Just One Of Dem Days),2833,258.466
3709,1995,Collective Soul,December,2838,197.146
3710,1995,Madonna,Take A Bow,2872,229.413
3711,1995,Boyz II Men,Water Runs Dry,2899,201.4
3712,1995,Montell Jordan,This Is How We Do It,2918,238.8
3713,1995,Blessid Union Of Souls,I Believe,3000,217.653
3714,1995,Martin Page,In The House Of Stone And Light,3001,300.8
3715,1995,Shaggy,Boombastic/In The Summertime,3032,215.8
3716,1995,Jon B. Featuring Babyface,Someone To Love,3074,297.36
3717,1995,Des'ree,You Gotta Be,3115,245.2
3718,1995,Real McCoy,Another Night,3148,236.933
3719,1995,TLC,Creep,3151,221.52
3720,1995,Soul For Real,Candy Rain,3170,276.066
3721,1995,Nicki French,Total Eclipse Of The Heart,3221,267.36
3722,1995,Bryan Adams,Have You Ever Really Loved A Woman?,3246,291.666
3723,1995,Sophie B. Hawkins,As I Lay Me Down,3250,248.893
3724,1995,Sheryl Crow,Strong Enough,3279,189.826
3725,1995,Coolio Featuring L.V.,"Gangsta\'s Paradise (From ""Dangerous Minds"")",3313,242.23
3726,1995,Diana King,"Shy Guy (From ""Bad Boys"")",3317,258.56
3727,1995,Hootie & The Blowfish,Only Wanna Be With You,3322,229.586
3728,1995,Soul For Real,Every Little Thing I Do,3337,260.066
3729,1995,Luniz,I Got 5 On It,3382,253.533
3730,1995,The Notorious B.I.G.,Big Poppa/Warning,3383,252.746
3731,1995,TLC,Red Light Special,3395,303.96
3732,1995,Brownstone,If You Love Me,3402,304.16
3733,1995,Del Amitri,Roll To Me,3421,132.306
3734,1995,Jamie Walters,Hold On,3429,227.88
3735,1995,Vanessa Williams,"Colors Of The Wind (From ""Pocahontas"")",3444,214.4
3736,1995,Boyz II Men,On Bended Knee,3535,329.8
3737,1995,Natalie Merchant,Carnival,3543,150.146
3738,1995,MoKenStef,He's Mine,3567,254.106
3739,1995,Take That,Back For Good,3589,242.266
3740,1995,Real McCoy,Run Away,3594,213.753
3741,1995,The Notorious B.I.G.,One More Chance/Stay With Me,3602,268.706
3742,1995,Brandy,Baby,3603,140.017
3743,1995,2Pac,Dear Mama/Old School,3701,280.0
3744,1995,Groove Theory,Tell Me,3731,217.946
3745,1995,Dr. Dre,"Keep Their Heads Ringin\' (From ""Friday"")",3733,305.573
3746,1995,Janet Jackson,Runaway,3734,547.733
3747,1995,Bon Jovi,Always,3748,223.746
3748,1995,Michael Jackson,You Are Not Alone,3768,345.6
3749,1995,Skee-Lo,I Wish,3777,219.954
3750,1995,Elton John,Believe,3784,204.346
3751,1995,Method Man Featuring Mary J. Blige,I'll Be There For You/You're All I Need To Get By,3791,309.946
3752,1995,Corona,The Rhythm Of The Night,3807,264.306
3753,1995,Jodeci,Freek'n You,3824,379.24
3754,1995,Subway (Featuring 702),This Lil' Game We Play,3850,203.08
